Tiempo,FT_1031,FT_1047,PDIT_1040,Qclapeta
132400,232.908,0,19.4823,-1.14421e-07
132500,232.667,0,19.4708,-1.14104e-07
132600,232.426,0,19.4601,-1.13916e-07
132700,232.185,0,19.4505,-1.13774e-07
132800,231.937,0,19.4419,-1.13602e-07
132900,231.675,0,19.4336,-1.13352e-07
133000,231.393,0,19.4252,-1.13013e-07
133100,231.089,0,19.4162,-1.12604e-07
133200,230.764,0,19.4065,-1.12167e-07
133300,230.422,0,19.3963,-1.11749e-07
133400,230.068,0,19.3858,-1.11393e-07
133500,229.706,0,19.3756,-1.11129e-07
133600,229.341,0,19.3662,-1.10964e-07
133700,228.979,0,19.3578,-1.10877e-07
133800,228.621,0,19.3508,-1.10864e-07
133900,228.27,0,19.3452,-1.10935e-07
134000,227.929,0,19.3409,-1.11006e-07
134100,227.599,0,19.338,-1.11118e-07
134200,227.28,0,19.3363,-1.11234e-07
134300,226.976,0,19.3355,-1.11344e-07
134400,226.685,0,19.3354,-1.11445e-07
134500,226.41,0,19.3359,-1.11535e-07
134600,226.152,0,19.3367,-1.11613e-07
134700,225.91,0,19.3377,-1.11679e-07
134800,225.684,0,19.3389,-1.11733e-07
134900,225.474,0,19.3401,-1.11772e-07
135000,225.278,0,19.341,-1.11732e-07
135100,225.097,0,19.3417,-1.11732e-07
135200,224.928,0,19.3423,-1.11732e-07
135300,224.768,0,19.3427,-1.11732e-07
135400,224.615,0,19.343,-1.11669e-07
135500,224.467,0,19.3427,-1.11558e-07
135600,224.321,0,19.3417,-1.11423e-07
135700,224.177,0,19.3401,-1.11266e-07
135800,224.031,0,19.3378,-1.11069e-07
135900,223.883,0,19.3348,-1.10848e-07
136000,223.731,0,19.3312,-1.10612e-07
136100,223.573,0,19.3268,-1.10365e-07
136200,223.408,0,19.322,-1.10112e-07
136300,223.236,0,19.3166,-1.09855e-07
136400,223.055,0,19.3109,-1.09598e-07
136500,222.864,0,19.3049,-1.09343e-07
136600,222.665,0,19.2986,-1.09092e-07
136700,222.456,0,19.2922,-1.08848e-07
136800,222.237,0,19.2856,-1.08615e-07
136900,222.01,0,19.2791,-1.08396e-07
137000,221.776,0,19.2727,-1.08188e-07
137100,221.534,0,19.2664,-1.07997e-07
137200,221.286,0,19.2603,-1.07824e-07
137300,221.034,0,19.2545,-1.07668e-07
137400,220.778,0,19.2489,-1.0753e-07
137500,220.52,0,19.2437,-1.07408e-07
137600,220.261,0,19.2389,-1.07298e-07
137700,220.002,0,19.2344,-1.07202e-07
137800,219.746,0,19.2303,-1.0714e-07
137900,219.493,0,19.2267,-1.07089e-07
138000,219.243,0,19.2235,-1.07043e-07
138100,218.997,0,19.2207,-1.06997e-07
138200,218.755,0,19.2182,-1.06963e-07
138300,218.519,0,19.216,-1.06932e-07
138400,218.289,0,19.214,-1.06897e-07
138500,218.065,0,19.2123,-1.06861e-07
138600,217.847,0,19.2106,-1.06821e-07
138700,217.636,0,19.2089,-1.06769e-07
138800,217.43,0,19.2073,-1.0671e-07
138900,217.229,0,19.2056,-1.06646e-07
139000,217.034,0,19.2039,-1.0658e-07
139100,216.844,0,19.2022,-1.06516e-07
139200,216.658,0,19.2004,-1.06443e-07
139300,216.476,0,19.1986,-1.06354e-07
139400,216.296,0,19.1966,-1.0625e-07
139500,216.118,0,19.1943,-1.06133e-07
139600,215.94,0,19.1919,-1.06008e-07
139700,215.763,0,19.1892,-1.05876e-07
139800,215.584,0,19.1863,-1.0574e-07
139900,215.404,0,19.1833,-1.05585e-07
140000,215.222,0,19.1799,-1.05421e-07
140100,215.039,0,19.1763,-1.05253e-07
140200,214.853,0,19.1725,-1.05085e-07
140300,214.664,0,19.1686,-1.04918e-07
140400,214.473,0,19.1645,-1.04753e-07
140500,214.279,0,19.1603,-1.04589e-07
140600,214.081,0,19.1561,-1.04428e-07
140700,213.88,0,19.1519,-1.04272e-07
140800,213.677,0,19.1476,-1.04119e-07
140900,213.47,0,19.1434,-1.03971e-07
141000,213.261,0,19.1392,-1.03829e-07
141100,213.049,0,19.135,-1.03695e-07
141200,212.836,0,19.131,-1.03567e-07
141300,212.622,0,19.1271,-1.03448e-07
141400,212.407,0,19.1233,-1.03336e-07
141500,212.192,0,19.1197,-1.03229e-07
141600,211.977,0,19.1162,-1.03126e-07
141700,211.762,0,19.1129,-1.03025e-07
141800,211.549,0,19.1096,-1.02926e-07
141900,211.337,0,19.1065,-1.02827e-07
142000,211.127,0,19.1035,-1.02744e-07
142100,210.919,0,19.1006,-1.02664e-07
142200,210.712,0,19.0979,-1.02586e-07
142300,210.508,0,19.0952,-1.02509e-07
142400,210.305,0,19.0927,-1.02432e-07
142500,210.105,0,19.0903,-1.02354e-07
142600,209.907,0,19.0879,-1.02272e-07
142700,209.711,0,19.0855,-1.0219e-07
142800,209.518,0,19.0831,-1.02103e-07
142900,209.326,0,19.0808,-1.02014e-07
143000,209.137,0,19.0784,-1.01921e-07
143100,208.949,0,19.076,-1.01822e-07
143200,208.763,0,19.0735,-1.01722e-07
143300,208.578,0,19.071,-1.01616e-07
143400,208.394,0,19.0684,-1.01506e-07
143500,208.21,0,19.0657,-1.01394e-07
143600,208.027,0,19.063,-1.0128e-07
143700,207.843,0,19.0602,-1.01164e-07
143800,207.66,0,19.0573,-1.01048e-07
143900,207.476,0,19.0544,-1.00932e-07
144000,207.291,0,19.0514,-1.00817e-07
144100,207.106,0,19.0484,-1.00692e-07
144200,206.921,0,19.0454,-1.00567e-07
144300,206.735,0,19.0423,-1.00444e-07
144400,206.549,0,19.0392,-1.00324e-07
144500,206.362,0,19.036,-1.00205e-07
144600,206.175,0,19.0329,-1.00085e-07
144700,205.988,0,19.0297,-9.99686e-08
144800,205.8,0,19.0266,-9.98514e-08
144900,205.611,0,19.0235,-9.97351e-08
145000,205.422,0,19.0204,-9.96203e-08
145100,205.232,0,19.0173,-9.95083e-08
145200,205.042,0,19.0142,-9.93989e-08
145300,204.852,0,19.0112,-9.92888e-08
145400,204.662,0,19.0082,-9.9182e-08
145500,204.472,0,19.0052,-9.90772e-08
145600,204.282,0,19.0023,-9.89738e-08
145700,204.093,0,18.9994,-9.88711e-08
145800,203.903,0,18.9966,-9.87685e-08
145900,203.715,0,18.9938,-9.86655e-08
146000,203.526,0,18.991,-9.85617e-08
146100,203.339,0,18.9882,-9.8457e-08
146200,203.151,0,18.9854,-9.83517e-08
146300,202.964,0,18.9826,-9.82465e-08
146400,202.777,0,18.9799,-9.81422e-08
146500,202.591,0,18.9771,-9.80393e-08
146600,202.406,0,18.9744,-9.79382e-08
146700,202.221,0,18.9717,-9.7841e-08
146800,202.037,0,18.969,-9.77493e-08
146900,201.854,0,18.9664,-9.76577e-08
147000,201.671,0,18.9638,-9.75658e-08
147100,201.489,0,18.9613,-9.74727e-08
147200,201.308,0,18.9588,-9.73766e-08
147300,201.127,0,18.9563,-9.72805e-08
147400,200.946,0,18.9538,-9.71818e-08
147500,200.767,0,18.9512,-9.70815e-08
147600,200.588,0,18.9487,-9.69804e-08
147700,200.409,0,18.9462,-9.68822e-08
147800,200.231,0,18.9436,-9.67818e-08
147900,200.053,0,18.9411,-9.66808e-08
148000,199.876,0,18.9385,-9.65795e-08
148100,199.699,0,18.9359,-9.64778e-08
148200,199.523,0,18.9334,-9.63759e-08
148300,199.346,0,18.9308,-9.62738e-08
148400,199.17,0,18.9282,-9.61715e-08
148500,198.994,0,18.9256,-9.60692e-08
148600,198.818,0,18.923,-9.59668e-08
148700,198.642,0,18.9204,-9.58645e-08
148800,198.467,0,18.9178,-9.57623e-08
148900,198.291,0,18.9152,-9.56604e-08
149000,198.115,0,18.9126,-9.55587e-08
149100,197.94,0,18.91,-9.54574e-08
149200,197.764,0,18.9074,-9.53507e-08
149300,197.589,0,18.9048,-9.52475e-08
149400,197.414,0,18.9022,-9.51424e-08
149500,197.239,0,18.8996,-9.50411e-08
149600,197.064,0,18.897,-9.49395e-08
149700,196.89,0,18.8944,-9.48395e-08
149800,196.715,0,18.8918,-9.47408e-08
149900,196.542,0,18.8893,-9.4643e-08
150000,196.368,0,18.8867,-9.45456e-08
150100,196.195,0,18.8842,-9.44486e-08
150200,196.022,0,18.8817,-9.43515e-08
150300,195.849,0,18.8792,-9.42545e-08
150400,195.676,0,18.8767,-9.41574e-08
150500,195.504,0,18.8743,-9.40604e-08
150600,195.332,0,18.8718,-9.39635e-08
150700,195.161,0,18.8694,-9.38667e-08
150800,194.99,0,18.8669,-9.37701e-08
150900,194.819,0,18.8645,-9.36736e-08
151000,194.649,0,18.8621,-9.35773e-08
151100,194.479,0,18.8596,-9.34812e-08
151200,194.309,0,18.8572,-9.33851e-08
151300,194.14,0,18.8548,-9.3289e-08
151400,193.971,0,18.8524,-9.3193e-08
151500,193.802,0,18.85,-9.30969e-08
151600,193.633,0,18.8476,-9.30008e-08
151700,193.465,0,18.8452,-9.29068e-08
151800,193.297,0,18.8428,-9.28124e-08
151900,193.13,0,18.8405,-9.27175e-08
152000,192.962,0,18.8381,-9.26242e-08
152100,192.795,0,18.8358,-9.253e-08
152200,192.628,0,18.8334,-9.24351e-08
152300,192.461,0,18.8311,-9.23397e-08
152400,192.294,0,18.8287,-9.22442e-08
152500,192.128,0,18.8264,-9.21487e-08
152600,191.962,0,18.8241,-9.20535e-08
152700,191.796,0,18.8217,-9.19586e-08
152800,191.63,0,18.8194,-9.1864e-08
152900,191.465,0,18.8171,-9.17698e-08
153000,191.299,0,18.8147,-9.16759e-08
153100,191.135,0,18.8124,-9.15821e-08
153200,190.97,0,18.8101,-9.14884e-08
153300,190.806,0,18.8078,-9.13949e-08
153400,190.642,0,18.8055,-9.13014e-08
153500,190.478,0,18.8032,-9.1208e-08
153600,190.315,0,18.801,-9.11147e-08
153700,190.151,0,18.7987,-9.10214e-08
153800,189.988,0,18.7964,-9.09282e-08
153900,189.826,0,18.7941,-9.08351e-08
154000,189.663,0,18.7919,-9.07422e-08
154100,189.501,0,18.7896,-9.06493e-08
154200,189.339,0,18.7874,-9.05566e-08
154300,189.177,0,18.7851,-9.04639e-08
154400,189.016,0,18.7829,-9.03714e-08
154500,188.855,0,18.7806,-9.0279e-08
154600,188.694,0,18.7784,-9.01867e-08
154700,188.533,0,18.7761,-9.00946e-08
154800,188.373,0,18.7739,-9.00026e-08
154900,188.212,0,18.7717,-8.99107e-08
155000,188.052,0,18.7695,-8.98189e-08
155100,187.893,0,18.7673,-8.97273e-08
155200,187.733,0,18.7651,-8.96358e-08
155300,187.574,0,18.7629,-8.95445e-08
155400,187.415,0,18.7607,-8.94533e-08
155500,187.256,0,18.7585,-8.93622e-08
155600,187.097,0,18.7563,-8.92713e-08
155700,186.939,0,18.7541,-8.91805e-08
155800,186.781,0,18.752,-8.90899e-08
155900,186.623,0,18.7498,-8.89994e-08
156000,186.465,0,18.7476,-8.8909e-08
156100,186.308,0,18.7455,-8.88188e-08
156200,186.151,0,18.7433,-8.87286e-08
156300,185.994,0,18.7412,-8.86387e-08
156400,185.837,0,18.739,-8.85488e-08
156500,185.681,0,18.7369,-8.8459e-08
156600,185.525,0,18.7348,-8.83694e-08
156700,185.369,0,18.7326,-8.82798e-08
156800,185.213,0,18.7305,-8.81904e-08
156900,185.058,0,18.7284,-8.81011e-08
157000,184.903,0,18.7263,-8.80119e-08
157100,184.748,0,18.7242,-8.79203e-08
157200,184.593,0,18.7221,-8.78297e-08
157300,184.439,0,18.72,-8.77398e-08
157400,184.285,0,18.7178,-8.76506e-08
157500,184.131,0,18.7157,-8.75619e-08
157600,183.977,0,18.7137,-8.74735e-08
157700,183.824,0,18.7116,-8.73852e-08
157800,183.671,0,18.7095,-8.7297e-08
157900,183.518,0,18.7074,-8.72087e-08
158000,183.365,0,18.7053,-8.71205e-08
158100,183.212,0,18.7033,-8.70323e-08
158200,183.06,0,18.7012,-8.69442e-08
158300,182.907,0,18.6992,-8.68562e-08
158400,182.755,0,18.6971,-8.67683e-08
158500,182.604,0,18.6951,-8.66807e-08
158600,182.452,0,18.693,-8.65932e-08
158700,182.301,0,18.691,-8.6506e-08
158800,182.15,0,18.689,-8.64189e-08
158900,181.999,0,18.687,-8.6332e-08
159000,181.848,0,18.6849,-8.62453e-08
159100,181.697,0,18.6829,-8.61587e-08
159200,181.547,0,18.6809,-8.60722e-08
159300,181.397,0,18.6789,-8.59858e-08
159400,181.248,0,18.6769,-8.58996e-08
159500,181.098,0,18.6749,-8.58134e-08
159600,180.949,0,18.673,-8.57274e-08
159700,180.8,0,18.671,-8.56414e-08
159800,180.651,0,18.669,-8.55555e-08
159900,180.503,0,18.667,-8.54697e-08
160000,180.354,0,18.6651,-8.5384e-08
160100,180.206,0,18.6631,-8.52984e-08
160200,180.058,0,18.6611,-8.52128e-08
160300,179.911,0,18.6592,-8.51274e-08
160400,179.763,0,18.6572,-8.5042e-08
160500,179.616,0,18.6553,-8.49567e-08
160600,179.469,0,18.6534,-8.48715e-08
160700,179.322,0,18.6514,-8.47864e-08
160800,179.176,0,18.6495,-8.47014e-08
160900,179.029,0,18.6476,-8.46165e-08
161000,178.883,0,18.6456,-8.45317e-08
161100,178.737,0,18.6437,-8.4447e-08
161200,178.592,0,18.6418,-8.43624e-08
161300,178.446,0,18.6399,-8.4278e-08
161400,178.301,0,18.638,-8.41936e-08
161500,178.156,0,18.6361,-8.41094e-08
161600,178.011,0,18.6342,-8.40253e-08
161700,177.866,0,18.6323,-8.39414e-08
161800,177.722,0,18.6304,-8.38575e-08
161900,177.577,0,18.6285,-8.37738e-08
162000,177.433,0,18.6266,-8.36902e-08
162100,177.289,0,18.6247,-8.36068e-08
162200,177.146,0,18.6229,-8.35234e-08
162300,177.002,0,18.621,-8.34402e-08
162400,176.859,0,18.6191,-8.33571e-08
162500,176.716,0,18.6173,-8.32741e-08
162600,176.573,0,18.6154,-8.31912e-08
162700,176.431,0,18.6136,-8.31118e-08
162800,176.288,0,18.6117,-8.30306e-08
162900,176.146,0,18.6099,-8.29488e-08
163000,176.004,0,18.6081,-8.28665e-08
163100,175.862,0,18.6063,-8.2784e-08
163200,175.721,0,18.6044,-8.27015e-08
163300,175.579,0,18.6026,-8.2619e-08
163400,175.438,0,18.6008,-8.25368e-08
163500,175.297,0,18.599,-8.24548e-08
163600,175.157,0,18.5972,-8.23731e-08
163700,175.016,0,18.5954,-8.22915e-08
163800,174.876,0,18.5936,-8.221e-08
163900,174.736,0,18.5918,-8.21286e-08
164000,174.605,0,18.5905,-8.23164e-08
164100,174.512,0,18.5912,-8.29844e-08
164200,174.469,0,18.5952,-8.39e-08
164300,174.468,0,18.6021,-8.4759e-08
164400,174.488,0,18.6107,-8.53165e-08
164500,174.507,0,18.619,-8.5449e-08
164600,174.507,0,18.6253,-8.51636e-08
164700,174.479,0,18.6285,-8.45204e-08
164800,174.421,0,18.628,-8.36922e-08
164900,174.335,0,18.6239,-8.27931e-08
165000,174.228,0,18.6171,-8.19359e-08
165100,174.102,0,18.6084,-8.11884e-08
165200,173.966,0,18.5988,-8.06956e-08
165300,173.829,0,18.5896,-8.04554e-08
165400,173.694,0,18.5816,-8.03668e-08
165500,173.556,0,18.5748,-8.03032e-08
165600,173.407,0,18.5688,-8.01603e-08
165700,173.241,0,18.5631,-7.98838e-08
165800,173.053,0,18.557,-7.94743e-08
165900,172.842,0,18.5503,-7.89762e-08
166000,172.61,0,18.5428,-7.84577e-08
166100,172.359,0,18.5348,-7.79907e-08
166200,172.097,0,18.5267,-7.76352e-08
166300,171.829,0,18.5191,-7.74314e-08
166400,171.558,0,18.5124,-7.73692e-08
166500,171.289,0,18.5071,-7.74868e-08
166600,171.024,0,18.503,-7.75756e-08
166700,170.767,0,18.5005,-7.78126e-08
166800,170.518,0,18.4994,-7.80901e-08
166900,170.28,0,18.4996,-7.83794e-08
167000,170.054,0,18.5008,-7.86615e-08
167100,169.841,0,18.5029,-7.89262e-08
167200,169.643,0,18.5056,-7.91697e-08
167300,169.46,0,18.5086,-7.93918e-08
167400,169.294,0,18.5119,-7.95936e-08
167500,169.146,0,18.5154,-7.97755e-08
167600,169.013,0,18.5188,-7.99367e-08
167700,168.897,0,18.5222,-8.00741e-08
167800,168.796,0,18.5255,-8.01838e-08
167900,168.709,0,18.5285,-8.02574e-08
168000,168.633,0,18.5311,-8.02911e-08
168100,168.568,0,18.5331,-8.02191e-08
168200,168.51,0,18.5347,-8.02191e-08
168300,168.458,0,18.536,-8.02191e-08
168400,168.408,0,18.5367,-8.00668e-08
168500,168.358,0,18.5367,-7.99151e-08
168600,168.306,0,18.536,-7.97065e-08
168700,168.251,0,18.5345,-7.94627e-08
168800,168.191,0,18.5323,-7.91961e-08
168900,168.125,0,18.5295,-7.89155e-08
169000,168.051,0,18.526,-7.86279e-08
169100,167.968,0,18.5221,-7.83387e-08
169200,167.876,0,18.5179,-7.80525e-08
169300,167.773,0,18.5133,-7.77737e-08
169400,167.66,0,18.5085,-7.75061e-08
169500,167.537,0,18.5037,-7.72532e-08
169600,167.403,0,18.4988,-7.70206e-08
169700,167.261,0,18.494,-7.68096e-08
169800,167.109,0,18.4893,-7.66237e-08
169900,166.95,0,18.4849,-7.64615e-08
170000,166.784,0,18.4807,-7.63267e-08
170100,166.613,0,18.4768,-7.62178e-08
170200,166.438,0,18.4733,-7.61362e-08
170300,166.261,0,18.4702,-7.60836e-08
170400,166.083,0,18.4675,-7.60417e-08
170500,165.905,0,18.4655,-7.6106e-08
170600,165.729,0,18.4638,-7.6106e-08
170700,165.554,0,18.4624,-7.61059e-08
170800,165.384,0,18.4613,-7.61059e-08
170900,165.22,0,18.4604,-7.61059e-08
171000,165.062,0,18.4597,-7.61935e-08
171100,164.91,0,18.4596,-7.62847e-08
171200,164.765,0,18.4599,-7.63698e-08
171300,164.627,0,18.4603,-7.64428e-08
171400,164.495,0,18.461,-7.64984e-08
171500,164.37,0,18.4615,-7.6526e-08
171600,164.251,0,18.4619,-7.64611e-08
171700,164.139,0,18.4623,-7.65488e-08
171800,164.032,0,18.4625,-7.64732e-08
171900,163.93,0,18.4628,-7.64732e-08
172000,163.831,0,18.4629,-7.64731e-08
172100,163.735,0,18.4631,-7.64731e-08
172200,163.641,0,18.4631,-7.63828e-08
172300,163.548,0,18.4627,-7.62685e-08
172400,163.455,0,18.4618,-7.61444e-08
172500,163.361,0,18.4607,-7.60163e-08
172600,163.266,0,18.4592,-7.5863e-08
172700,163.17,0,18.4575,-7.57038e-08
172800,163.072,0,18.4554,-7.55458e-08
172900,162.971,0,18.4532,-7.53901e-08
173000,162.868,0,18.4508,-7.52371e-08
173100,162.761,0,18.4483,-7.50888e-08
173200,162.651,0,18.4457,-7.4942e-08
173300,162.536,0,18.4431,-7.47967e-08
173400,162.418,0,18.4404,-7.46555e-08
173500,162.296,0,18.4377,-7.45177e-08
173600,162.17,0,18.435,-7.4387e-08
173700,162.04,0,18.4324,-7.42632e-08
173800,161.908,0,18.4298,-7.41479e-08
173900,161.773,0,18.4273,-7.40474e-08
174000,161.635,0,18.4249,-7.39609e-08
174100,161.497,0,18.4227,-7.38867e-08
174200,161.357,0,18.4206,-7.38338e-08
174300,161.218,0,18.4189,-7.38793e-08
174400,161.08,0,18.4174,-7.38351e-08
174500,160.942,0,18.4158,-7.36994e-08
174600,160.806,0,18.4146,-7.368e-08
174700,160.671,0,18.4135,-7.36486e-08
174800,160.537,0,18.4124,-7.36089e-08
174900,160.404,0,18.4114,-7.35656e-08
175000,160.274,0,18.4103,-7.35209e-08
175100,160.145,0,18.4093,-7.3556e-08
175200,160.018,0,18.4084,-7.34311e-08
175300,159.893,0,18.4074,-7.33883e-08
175400,159.77,0,18.4065,-7.33489e-08
175500,159.65,0,18.4056,-7.33906e-08
175600,159.531,0,18.4047,-7.32665e-08
175700,159.414,0,18.4039,-7.32288e-08
175800,159.3,0,18.4031,-7.32762e-08
175900,159.188,0,18.4023,-7.32379e-08
176000,159.077,0,18.4015,-7.31186e-08
176100,158.969,0,18.4007,-7.31615e-08
176200,158.862,0,18.3998,-7.30158e-08
176300,158.757,0,18.3988,-7.29434e-08
176400,158.651,0,18.3977,-7.28638e-08
176500,158.545,0,18.3965,-7.27788e-08
176600,158.439,0,18.3952,-7.26913e-08
176700,158.332,0,18.3939,-7.26042e-08
176800,158.224,0,18.3924,-7.25197e-08
176900,158.115,0,18.391,-7.24288e-08
177000,158.006,0,18.3895,-7.23288e-08
177100,157.895,0,18.3879,-7.22307e-08
177200,157.784,0,18.3862,-7.21326e-08
177300,157.672,0,18.3845,-7.2035e-08
177400,157.559,0,18.3828,-7.19386e-08
177500,157.445,0,18.381,-7.18459e-08
177600,157.33,0,18.3793,-7.17554e-08
177700,157.214,0,18.3776,-7.16675e-08
177800,157.097,0,18.3758,-7.15825e-08
177900,156.979,0,18.3742,-7.1501e-08
178000,156.86,0,18.3725,-7.14265e-08
178100,156.741,0,18.3709,-7.13526e-08
178200,156.621,0,18.3693,-7.12838e-08
178300,156.502,0,18.3678,-7.12217e-08
178400,156.383,0,18.3664,-7.1164e-08
178500,156.264,0,18.3651,-7.11024e-08
178600,156.145,0,18.3637,-7.10354e-08
178700,156.026,0,18.3624,-7.09677e-08
178800,155.908,0,18.3611,-7.0898e-08
178900,155.79,0,18.3597,-7.08333e-08
179000,155.673,0,18.3585,-7.07817e-08
179100,155.557,0,18.3575,-7.07483e-08
179200,155.442,0,18.3564,-7.07911e-08
179300,155.328,0,18.3553,-7.06477e-08
179400,155.214,0,18.3542,-7.05798e-08
179500,155.101,0,18.353,-7.05135e-08
179600,154.988,0,18.3519,-7.04511e-08
179700,154.875,0,18.3507,-7.03831e-08
179800,154.763,0,18.3495,-7.03156e-08
179900,154.651,0,18.3483,-7.02483e-08
180000,154.54,0,18.3471,-7.0181e-08
180100,154.429,0,18.3458,-7.01133e-08
180200,154.318,0,18.3446,-7.00451e-08
180300,154.207,0,18.3434,-6.99764e-08
180400,154.096,0,18.3421,-6.99074e-08
180500,153.985,0,18.3408,-6.98382e-08
180600,153.874,0,18.3396,-6.9769e-08
180700,153.764,0,18.3383,-6.96999e-08
180800,153.653,0,18.3371,-6.96312e-08
180900,153.542,0,18.3358,-6.95627e-08
181000,153.432,0,18.3345,-6.94944e-08
181100,153.321,0,18.3333,-6.94264e-08
181200,153.211,0,18.332,-6.93587e-08
181300,153.1,0,18.3307,-6.92914e-08
181400,152.99,0,18.3295,-6.92243e-08
181500,152.88,0,18.3283,-6.91574e-08
181600,152.77,0,18.327,-6.90862e-08
181700,152.66,0,18.3257,-6.90141e-08
181800,152.55,0,18.3244,-6.89461e-08
181900,152.441,0,18.3232,-6.8879e-08
182000,152.331,0,18.3219,-6.89037e-08
182100,152.222,0,18.3207,-6.87499e-08
182200,152.113,0,18.3195,-6.86864e-08
182300,152.005,0,18.3183,-6.8618e-08
182400,151.896,0,18.317,-6.85522e-08
182500,151.788,0,18.3158,-6.84869e-08
182600,151.679,0,18.3146,-6.84204e-08
182700,151.571,0,18.3134,-6.83559e-08
182800,151.463,0,18.3122,-6.82878e-08
182900,151.356,0,18.311,-6.82242e-08
183000,151.248,0,18.3098,-6.81562e-08
183100,151.14,0,18.3086,-6.80895e-08
183200,151.033,0,18.3074,-6.80258e-08
183300,150.926,0,18.3062,-6.79588e-08
183400,150.819,0,18.305,-6.78949e-08
183500,150.712,0,18.3038,-6.78274e-08
183600,150.605,0,18.3026,-6.77638e-08
183700,150.498,0,18.3014,-6.76961e-08
183800,150.391,0,18.3002,-6.76329e-08
183900,150.285,0,18.299,-6.75652e-08
184000,150.178,0,18.2979,-6.75013e-08
184100,150.072,0,18.2967,-6.74377e-08
184200,149.965,0,18.2955,-6.73694e-08
184300,149.859,0,18.2943,-6.7305e-08
184400,149.753,0,18.2932,-6.72415e-08
184500,149.648,0,18.292,-6.7178e-08
184600,149.542,0,18.2908,-6.71108e-08
184700,149.436,0,18.2897,-6.70468e-08
184800,149.331,0,18.2885,-6.69832e-08
184900,149.226,0,18.2874,-6.69189e-08
185000,149.121,0,18.2862,-6.68523e-08
185100,149.016,0,18.285,-6.67885e-08
185200,148.911,0,18.2839,-6.6725e-08
185300,148.806,0,18.2827,-6.66616e-08
185400,148.702,0,18.2816,-6.65979e-08
185500,148.597,0,18.2805,-6.65341e-08
185600,148.493,0,18.2793,-6.647e-08
185700,148.389,0,18.2781,-6.64018e-08
185800,148.285,0,18.277,-6.6338e-08
185900,148.181,0,18.2759,-6.62741e-08
186000,148.077,0,18.2747,-6.62103e-08
186100,147.974,0,18.2736,-6.61467e-08
186200,147.87,0,18.2725,-6.6083e-08
186300,147.767,0,18.2713,-6.60192e-08
186400,147.663,0,18.2702,-6.5955e-08
186500,147.56,0,18.2691,-6.58911e-08
186600,147.457,0,18.268,-6.58319e-08
186700,147.354,0,18.2669,-6.57681e-08
186800,147.252,0,18.2658,-6.57044e-08
186900,147.149,0,18.2646,-6.56416e-08
187000,147.047,0,18.2635,-6.55778e-08
187100,146.944,0,18.2624,-6.55139e-08
187200,146.842,0,18.2613,-6.54499e-08
187300,146.74,0,18.2602,-6.5386e-08
187400,146.638,0,18.2591,-6.53293e-08
187500,146.536,0,18.258,-6.52656e-08
187600,146.434,0,18.257,-6.52071e-08
187700,146.333,0,18.2559,-6.51433e-08
187800,146.231,0,18.2548,-6.50793e-08
187900,146.13,0,18.2537,-6.50198e-08
188000,146.029,0,18.2526,-6.49556e-08
188100,145.928,0,18.2515,-6.48915e-08
188200,145.827,0,18.2504,-6.48275e-08
188300,145.726,0,18.2494,-6.47666e-08
188400,145.625,0,18.2483,-6.47021e-08
188500,145.524,0,18.2472,-6.4639e-08
188600,145.424,0,18.2461,-6.45791e-08
188700,145.323,0,18.2451,-6.46128e-08
188800,145.223,0,18.244,-6.44556e-08
188900,145.123,0,18.2429,-6.43911e-08
189000,145.023,0,18.2418,-6.44238e-08
189100,144.923,0,18.2407,-6.42669e-08
189200,144.823,0,18.2397,-6.42068e-08
189300,144.724,0,18.2386,-6.4144e-08
189400,144.624,0,18.2376,-6.40835e-08
189500,144.525,0,18.2365,-6.402e-08
189600,144.426,0,18.2355,-6.39603e-08
189700,144.327,0,18.2344,-6.38961e-08
189800,144.228,0,18.2333,-6.38351e-08
189900,144.129,0,18.2323,-6.3772e-08
190000,144.03,0,18.2312,-6.37108e-08
190100,143.931,0,18.2302,-6.37452e-08
190200,143.832,0,18.2291,-6.35875e-08
190300,143.734,0,18.2281,-6.35269e-08
190400,143.636,0,18.227,-6.34691e-08
190500,143.537,0,18.226,-6.3409e-08
190600,143.439,0,18.225,-6.33446e-08
190700,143.342,0,18.2239,-6.32835e-08
190800,143.244,0,18.2229,-6.32184e-08
190900,143.146,0,18.2218,-6.31587e-08
191000,143.048,0,18.2208,-6.31998e-08
191100,142.951,0,18.2198,-6.30399e-08
191200,142.853,0,18.2188,-6.30738e-08
191300,142.756,0,18.2177,-6.29199e-08
191400,142.659,0,18.2167,-6.28599e-08
191500,142.562,0,18.2157,-6.27952e-08
191600,142.465,0,18.2147,-6.27366e-08
191700,142.368,0,18.2136,-6.2675e-08
191800,142.272,0,18.2126,-6.27093e-08
191900,142.175,0,18.2116,-6.25547e-08
192000,142.079,0,18.2106,-6.24946e-08
192100,141.982,0,18.2096,-6.24343e-08
192200,141.886,0,18.2086,-6.247e-08
192300,141.79,0,18.2076,-6.24102e-08
192400,141.694,0,18.2066,-6.23501e-08
192500,141.598,0,18.2055,-6.21891e-08
192600,141.502,0,18.2046,-6.22302e-08
192700,141.407,0,18.2035,-6.20696e-08
192800,141.311,0,18.2026,-6.21098e-08
192900,141.216,0,18.2016,-6.19539e-08
193000,141.121,0,18.2006,-6.19891e-08
193100,141.025,0,18.1996,-6.18335e-08
193200,140.93,0,18.1986,-6.17722e-08
193300,140.835,0,18.1976,-6.17118e-08
